ShipmentId,OrderId,CustomerId,OriginCity,DestinationCity,ShippingCompany,WeightKg,Status,ShipDate,DeliveryDate,TrackingCode,DeliveryAttempts,SLACompliance,CustomerSatisfaction,ProcessType
7387,21056,9786,Medellin?,Cartajena,Envio Fasil,"7,8",Rtrasado,2024-12-22,2025-01-21,EF-0942,5,NO,1,Automatizado
7388,8382,3034,Cali,Medellín,Envio Facil,999,PENDIETE,2025-01-06,2025-01-27,EF-0246,,Si,1,Manual
7389,56739,8128,Medeyin,Medellin,Envío Facíl,"7,8",PENDIETE,2025-01-27,2025-01-28,EF-0911,5,Sí,,Manual
7390,82685,6871,Medeyin,Cartajena,Envio Facil,-1,En transito…,2024-12-30,2025-02-20,EF-1858,1,Sí,4,Automatizado
7391,49639,2322,Bogta,Bogota,En Vio Facil,pesado,pendiente,2025-01-07,2025-02-21,EF-1366,,Sí,2,
7392,60838,4200,Caly,Caly,Envío Facíl,-1,PENDIETE,2025-01-26,2025-01-05,EF-0042,4,No,0,Manual
7393,47041,3289,Calli,Medellin?,En Vio Facil,pesado,Entransito,2025-01-24,2025-02-12,EF-0657,1,Sí,2,manual
7394,1992,7365,Barrankilla,Barranquilla,Envio Fasil,999,Entregadoo,2025-01-21,2025-01-04,EF-0383,5,No,excelente,Manual
7395,73394,7410,Cali,Kartagena,Envio Fasil,,pendiente,2025-01-24,2025-01-07,EF-1047,4,Si,1,
7396,68657,249,Medellin,Medeyin,Envío Facíl,"7,8",Entregado,2025-01-27,2024-12-24,EF-1679,5,Sí,6,manual
7397,28160,714,Medeyin,Bogota,Envío Facil,4.5,Entregadoo,2025-01-24,2025-01-26,EF-1958,,,3,Manual
7398,46156,4871,Bogota,Caly,Envío Facil,0.5,Rtrasado,2025-02-04,2025-01-29,EF-1592,4,No,3,Automatizado
7399,52375,7949,Barrankila,Bogota,Envío Facíl,-1,pendiente,2025-01-27,2025-02-21,EF-1442,1,No,5,
7400,87442,1365,Bogotaaa,Bogotaaa,Envío Facíl,"7,8",Entregado,2024-12-22,2025-01-06,EF-1758,,NO,3,manual
7401,20572,614,Medellín,Medellín,En Vio Facil,0.5,Entregado,2025-01-05,2025-02-06,EF-0577,3,Sí,5,manual
7402,5136,1304,Medellin?,Medellin,Envio Fasil,-1,pendiente,2025-01-21,2025-01-08,EF-1385,2,Sí,0,Automatizado
7403,62868,5058,Barrankila,Medellin,Envío Facíl,"7,8",Entregadoo,2025-01-04,2025-01-28,EF-0848,4,NO,,manual
7404,83263,3556,Medellin?,Medellín,Envio Facil,pesado,Entransito,2025-02-03,2025-02-23,EF-1241,,No,***,Manual
7405,33167,2616,Medellín,Kartagena,En Vio Facil,,Entregado,2025-01-24,2025-02-11,EF-0624,5,No,5,manual
7406,16479,5811,Bogta,Caly,Envio Fasil,4.5,pendiente,2024-12-22,2025-01-07,EF-1006,5,NO,3,manual
7407,32376,5665,Barranquilla,Barrankila,En Vio Facil,-1,pendiente,2025-01-25,2025-01-28,EF-0762,3,Si,5,Manual
7408,5823,8595,Bogotá,Bogta,Envio Fasil,pesado,Entransito,2025-01-01,2025-02-18,EF-1111,5,No,,manual
7409,71456,7392,Bogta,Kartagena,Envio Facil,,PENDIETE,2025-01-07,2025-01-24,EF-0993,5,Sí,5,manual
7410,20585,5872,Barranquilla,Barrankilla,Envio Fasil,pesado,pendiente,2024-12-26,2025-01-23,EF-0290,5,Si,,Automatizado
7411,18272,8460,Medeyin,Barrankila,En Vio Facil,-1,En transito…,2025-01-07,2025-01-04,EF-1481,4,,1,Manual
7412,27619,8907,Cartajena,Barrankila,Envio Fasil,999,Entregado,2025-01-08,2025-01-08,EF-0912,4,NO,1,manual
7413,76069,3763,Medellin,Barrankila,En Vio Facil,0.5,PENDIETE,2025-01-15,2025-02-21,EF-1381,,No,1,manual
7414,40895,6583,Cali,Calli,Envío Facíl,"7,8",Entregado,2025-01-25,2025-01-15,EF-1970,2,No,3,Manual
7415,4720,9856,Barrankilla,Cartajena,Envio Facil,pesado,Entregadoo,2025-02-06,2025-02-07,EF-1648,3,NO,0,Automatizado
7416,20267,9098,Kartagena,Cali,En Vio Facil,999,Entregadoo,2025-01-06,2024-12-24,EF-1989,1,No,,manual
7417,16696,7033,Bogta,Medeyin,Envío Facil,999,Entregado,2025-02-06,2025-01-06,EF-1777,,No,4,Automatizado
7418,30968,4952,Medellín,Bogta,Envío Facil,-1,En transito…,2025-02-08,2024-12-21,EF-1962,3,Sí,***,Manual
7419,54364,8323,Medeyin,Bogota,Envio Fasil,,En transito…,2025-02-09,2024-12-29,EF-0446,2,Sí,***,
7420,24345,3985,Medellin,Calli,Envío Facíl,"7,8",Rtrasado,2025-01-13,2024-12-30,EF-1292,4,No,2,Manual
7421,52567,9737,Bogotaaa,Cartagena,Envío Facíl,-1,Rtrasado,2025-01-30,2025-02-07,EF-0965,4,No,,
7422,92229,8735,Bogta,Bogta,Envío Facil,999,Rtrasado,2025-01-11,2025-02-06,EF-1623,3,No,excelente,
7423,62607,8927,Barranquilla,Medeyin,Envio Fasil,0.5,Entregado,2025-01-19,2025-02-06,EF-0584,1,No,5,Manual
7424,20385,8746,Medeyin,Calli,Envío Facíl,0.5,pendiente,2025-02-05,2025-01-04,EF-1763,4,Si,4,Automatizado
7425,84658,5223,Medellín,Kartagena,Envío Facíl,4.5,PENDIETE,2025-01-26,2025-02-03,EF-1152,,Sí,2,
7426,67900,1182,Medejin,Bogota,Envio Fasil,"7,8",pendiente,2024-12-31,2024-12-22,EF-0080,,No,5,Automatizado
7427,69244,1545,Cali,Medeyin,En Vio Facil,0.5,Entransito,2025-01-10,2025-02-16,EF-0084,4,No,5,manual
7428,66425,5891,Bogota,Bogta,Envío Facil,pesado,Entregado,2024-12-28,2025-01-27,EF-0540,3,Sí,6,
7429,79518,6202,Bogota,Cali,Envío Facíl,0.5,Entransito,2025-01-20,2024-12-23,EF-1438,3,,excelente,Automatizado
7430,83844,726,Bogotá,Medellin,En Vio Facil,0.5,En transito…,2025-01-19,2025-02-17,EF-1483,1,No,***,Manual
7431,33919,6847,Caly,Calli,En Vio Facil,0.5,Entransito,2024-12-22,2025-02-21,EF-1842,1,NO,,Manual
7432,91697,7452,Barranquilla,Medellin,En Vio Facil,999,pendiente,2025-01-11,2025-02-01,EF-0401,3,Si,1,Manual
7433,58196,1130,Barrankilla,Caly,En Vio Facil,4.5,En transito…,2024-12-28,2024-12-24,EF-0650,1,,4,manual
7434,80401,2482,Medellin,Barrankilla,Envio Facil,-1,Entransito,2025-02-03,2025-02-01,EF-0984,2,,3,
7435,1495,2146,Bogta,Caly,Envio Facil,,Entregadoo,2024-12-25,2025-02-19,EF-0503,,Sí,***,Manual
7436,45755,3560,Kartagena,Medeyin,Envio Fasil,-1,PENDIETE,2025-01-29,2025-02-07,EF-0351,3,Si,excelente,manual
7437,68684,9985,Bogota,Medellín,Envío Facil,0.5,Entregado,2025-01-05,2025-02-22,EF-0523,5,NO,***,Manual
7438,34324,8312,Barrankilla,Cartagena,Envio Fasil,,PENDIETE,2025-01-24,2025-01-09,EF-1711,1,Si,0,manual
7439,79929,3125,Medellin?,Medellín,Envio Facil,"7,8",En transito…,2024-12-23,2025-02-03,EF-0648,3,,2,manual
7440,2552,3825,Kartagena,Barrankilla,Envio Fasil,,Rtrasado,2025-01-27,2025-01-06,EF-1055,5,,3,Automatizado
7441,52272,5669,Bogotaaa,Medejin,Envio Fasil,"7,8",Rtrasado,2024-12-24,2025-01-11,EF-0357,2,Si,4,Manual
7442,36853,1423,Medellin?,Cartajena,En Vio Facil,4.5,En transito…,2025-02-07,2025-02-08,EF-1701,2,Sí,***,manual
7443,33924,7310,Bogota,Bogta,Envío Facíl,"7,8",Entregadoo,2024-12-25,2025-01-14,EF-0161,4,Sí,1,manual
7444,75462,9357,Medeyin,Bogotá,Envio Facil,"7,8",Entregado,2025-02-06,2024-12-22,EF-0649,,,0,Manual
7445,97387,5192,Bogotaaa,Medellin,Envio Facil,pesado,Rtrasado,2025-02-08,2025-02-01,EF-0686,,NO,6,Manual
7446,24889,9014,Medeyin,Medejin,Envio Fasil,4.5,PENDIETE,2025-02-02,2025-01-06,EF-1019,5,,excelente,Manual
7447,55675,4987,Medeyin,Medeyin,Envío Facíl,0.5,En transito…,2025-01-26,2025-01-09,EF-1923,5,Si,0,
7448,74591,7018,Barranquilla,Bogotá,Envio Fasil,4.5,PENDIETE,2025-01-17,2025-01-26,EF-1521,,No,1,Manual
7449,71190,4926,Kartagena,Barrankila,Envío Facil,pesado,Entregadoo,2024-12-25,2025-02-10,EF-0269,5,No,4,Automatizado
7450,23634,2572,Bogta,Medejin,Envio Facil,999,Entransito,2025-01-26,2025-01-15,EF-1268,2,NO,3,Automatizado
7451,33363,3499,Medellin?,Cali,En Vio Facil,"7,8",Rtrasado,2025-01-09,2025-01-14,EF-1436,4,NO,6,manual
7452,64752,9560,Barrankila,Medellín,En Vio Facil,-1,pendiente,2025-01-24,2025-02-22,EF-0564,2,NO,3,
7453,78004,6651,Barrankilla,Bogota,En Vio Facil,4.5,Rtrasado,2025-01-06,2025-01-20,EF-1213,,Sí,excelente,manual
7454,57398,8783,Barranquilla,Bogotá,Envio Facil,pesado,Entregadoo,2025-02-04,2025-01-19,EF-1944,3,,,Manual
7455,99458,4009,Medeyin,Bogta,Envio Facil,-1,Rtrasado,2025-01-30,2024-12-30,EF-0010,5,Si,4,
7456,41718,2607,Barrankila,Barrankilla,En Vio Facil,0.5,En transito…,2025-01-12,2025-01-27,EF-0682,5,,5,Automatizado
7457,83916,5064,Barrankilla,Barrankila,Envio Facil,"7,8",Entregado,2025-01-22,2025-01-17,EF-0165,4,Si,0,Automatizado
7458,27870,5227,Bogotaaa,Barrankilla,En Vio Facil,4.5,Entregadoo,2024-12-23,2025-01-13,EF-0527,4,No,4,Automatizado
7459,38394,4460,Calli,Medejin,Envío Facil,4.5,En transito…,2025-01-07,2025-01-18,EF-0362,5,,,manual
7460,53057,5028,Bogotá,Cartajena,Envío Facil,-1,En transito…,2025-01-13,2025-01-06,EF-1692,2,Si,1,
7461,80795,8972,Cartagena,Kartagena,Envío Facil,999,En transito…,2025-02-03,2025-02-22,EF-0677,,Si,0,Automatizado
7462,81409,9212,Cartagena,Medellín,Envio Fasil,999,pendiente,2025-02-05,2025-01-20,EF-0193,,No,5,
7463,14016,9639,Medellín,Bogota,Envio Fasil,"7,8",PENDIETE,2025-01-02,2025-02-15,EF-1421,4,,excelente,manual
7464,43137,8515,Calli,Medeyin,Envío Facíl,999,En transito…,2025-01-03,2025-01-09,EF-0827,5,,1,Manual
7465,1153,2074,Caly,Medeyin,Envío Facíl,4.5,Rtrasado,2024-12-31,2025-02-04,EF-1988,3,Sí,1,manual
7466,8853,8915,Bogotaaa,Calli,Envío Facíl,"7,8",En transito…,2024-12-25,2024-12-22,EF-1080,4,,excelente,Automatizado
7467,13379,3323,Cartagena,Medellin?,Envío Facil,999,Entransito,2024-12-28,2025-02-08,EF-0488,1,No,excelente,Manual
7468,16792,4424,Cartagena,Medellín,Envío Facil,pesado,PENDIETE,2024-12-23,2025-02-18,EF-0286,3,Si,6,
7469,39367,5454,Medellín,Barrankila,Envío Facil,"7,8",En transito…,2025-01-05,2025-01-30,EF-1268,,No,1,
7470,19100,3398,Barranquilla,Medellin?,Envio Facil,0.5,Entregadoo,2025-01-26,2025-01-06,EF-1088,5,No,***,manual
7471,64456,7282,Medellin,Medeyin,Envio Facil,"7,8",PENDIETE,2024-12-30,2024-12-30,EF-0835,4,No,4,Automatizado
7472,12049,1410,Bogota,Barrankila,Envío Facil,-1,Entransito,2025-01-14,2025-01-31,EF-1300,4,,2,manual
7473,1786,9418,Medellin,Medellin?,En Vio Facil,4.5,Entransito,2024-12-27,2025-01-05,EF-1270,2,NO,4,manual
7474,70904,5604,Barrankilla,Medellín,Envío Facíl,-1,Entransito,2025-02-08,2025-01-27,EF-1123,,No,6,Manual
7475,31699,4317,Calli,Kartagena,Envio Fasil,"7,8",Entransito,2024-12-28,2025-01-03,EF-1534,5,Si,3,Automatizado
7476,48691,5629,Bogotá,Medellin?,Envío Facíl,"7,8",Entregado,2025-01-06,2025-01-25,EF-1307,,Sí,2,
7477,38040,8889,Cartajena,Medeyin,En Vio Facil,"7,8",Entransito,2025-01-07,2025-01-02,EF-0880,1,,***,manual
7478,93990,4958,Barrankila,Bogta,Envio Facil,0.5,Entregadoo,2025-01-20,2025-02-17,EF-1164,,NO,0,Manual
7479,58986,8382,Barrankilla,Barrankilla,Envío Facil,-1,Entregadoo,2024-12-29,2025-01-16,EF-0109,5,NO,,Automatizado
7480,39762,9116,Barranquilla,Medellin?,Envio Facil,0.5,Rtrasado,2024-12-24,2024-12-28,EF-0243,,No,,Manual
7481,24600,575,Bogotá,Bogotaaa,Envio Facil,4.5,En transito…,2025-01-15,2025-02-11,EF-1065,4,Si,excelente,manual
7482,95774,7613,Medejin,Cartagena,En Vio Facil,-1,Entregadoo,2025-01-19,2024-12-25,EF-1744,4,Sí,excelente,
7483,91777,4598,Kartagena,Cartagena,Envio Facil,4.5,Entregado,2025-01-11,2024-12-25,EF-1248,1,NO,***,Manual
7484,20810,4059,Barrankila,Medeyin,Envio Facil,"7,8",Rtrasado,2024-12-27,2025-02-06,EF-0051,3,,0,manual
7485,86703,1886,Barrankilla,Bogotaaa,Envío Facíl,,Entregado,2025-01-13,2025-01-13,EF-1377,5,Si,,
7486,88347,5212,Bogta,Medejin,Envío Facíl,-1,pendiente,2025-02-09,2025-01-31,EF-0080,5,,4,Automatizado
7487,58204,456,Kartagena,Medejin,En Vio Facil,pesado,Rtrasado,2025-01-01,2024-12-29,EF-1565,5,No,3,Automatizado
7488,21085,3800,Bogta,Medellin?,Envío Facil,"7,8",Entregadoo,2024-12-27,2025-02-22,EF-0347,2,Sí,0,Automatizado
7489,47854,250,Barranquilla,Medejin,Envío Facíl,999,Entregadoo,2025-01-17,2024-12-31,EF-1759,,,3,Automatizado
7490,75797,6790,Cartajena,Medellin?,Envio Facil,999,Entregadoo,2025-01-17,2024-12-29,EF-0051,1,Sí,0,
7491,85269,7637,Bogota,Barrankilla,Envio Fasil,pesado,pendiente,2025-01-03,2025-02-19,EF-1339,3,,0,Automatizado
7492,40779,794,Medellín,Barrankilla,Envío Facíl,0.5,Entregado,2024-12-30,2025-02-13,EF-0600,5,NO,5,Manual
7493,57207,4931,Medellin,Cartajena,Envio Fasil,4.5,Entregadoo,2024-12-29,2025-01-14,EF-0896,,NO,6,Automatizado
7494,95615,4073,Bogotá,Barranquilla,Envío Facil,,Entransito,2025-02-04,2025-02-14,EF-1183,3,No,excelente,Manual
7495,34980,9464,Kartagena,Barrankila,Envio Facil,999,PENDIETE,2025-01-17,2025-01-16,EF-0649,3,Si,3,Automatizado
7496,57117,5948,Cali,Bogta,Envío Facíl,4.5,Entransito,2025-01-22,2025-01-12,EF-1133,3,Sí,3,Manual
7497,15141,5437,Bogotaaa,Medellin?,Envío Facil,0.5,En transito…,2025-01-19,2025-01-29,EF-0454,4,Si,6,manual
7498,10344,1676,Medeyin,Kartagena,En Vio Facil,"7,8",Entregadoo,2025-02-05,2025-02-16,EF-1310,,Si,,manual
7499,16896,5070,Calli,Cartagena,Envío Facil,0.5,Rtrasado,2025-01-23,2025-01-25,EF-0090,5,Si,3,Automatizado
7500,90353,8232,Caly,Medellin?,En Vio Facil,,Rtrasado,2024-12-26,2025-01-21,EF-1320,,Si,excelente,manual
7501,30813,3220,Caly,Medejin,En Vio Facil,"7,8",PENDIETE,2025-01-28,2025-01-12,EF-1543,5,Si,2,Automatizado
7502,85431,6266,Cartajena,Barranquilla,Envío Facíl,-1,En transito…,2024-12-30,2025-01-29,EF-0456,5,,2,Manual
7503,66679,8253,Bogotaaa,Barranquilla,Envio Fasil,999,En transito…,2025-01-03,2025-02-06,EF-0955,1,Si,excelente,manual
7504,11681,9787,Medeyin,Kartagena,En Vio Facil,"7,8",pendiente,2025-01-23,2025-01-13,EF-1163,2,Sí,5,
7505,73903,8266,Medejin,Bogta,Envio Facil,,Rtrasado,2025-01-20,2025-01-28,EF-1539,2,NO,0,Manual
7506,4228,8367,Barranquilla,Barranquilla,Envío Facíl,999,pendiente,2025-01-15,2025-01-29,EF-1924,,Si,0,
7507,5582,4980,Bogotá,Medellín,En Vio Facil,4.5,pendiente,2024-12-27,2025-01-18,EF-1789,2,No,6,manual
7508,79683,4245,Barrankilla,Medellin,Envío Facíl,"7,8",PENDIETE,2025-01-29,2025-02-03,EF-1249,2,Sí,2,manual
7509,12397,2433,Medellin,Calli,Envio Facil,4.5,Rtrasado,2024-12-31,2025-01-23,EF-1044,4,,***,
7510,39799,8317,Cali,Cartajena,Envío Facíl,pesado,Entransito,2025-01-26,2025-01-04,EF-1797,1,NO,3,Automatizado
7511,38011,6559,Kartagena,Bogotaaa,Envío Facíl,,En transito…,2025-02-09,2024-12-22,EF-0674,1,NO,,manual
7512,80183,4397,Cartagena,Medellín,En Vio Facil,pesado,Entregadoo,2025-02-07,2024-12-21,EF-1678,4,NO,2,Automatizado
7513,94254,9698,Kartagena,Bogotaaa,Envío Facil,"7,8",Entransito,2025-01-09,2025-02-12,EF-1421,5,No,4,Manual
7514,45264,9532,Bogota,Cali,Envío Facíl,,Entransito,2025-01-01,2024-12-22,EF-0445,4,Si,5,Manual
7515,43317,815,Barrankila,Bogota,En Vio Facil,"7,8",Entransito,2025-01-07,2025-01-25,EF-0433,2,,4,
7516,48914,1766,Kartagena,Kartagena,Envio Facil,999,En transito…,2024-12-23,2025-01-17,EF-0045,,,0,Automatizado
7517,85633,9368,Calli,Medellin,Envio Facil,,pendiente,2024-12-28,2025-01-09,EF-1845,1,,5,Manual
7518,46254,9708,Medellin,Kartagena,Envío Facil,4.5,pendiente,2025-01-31,2025-01-26,EF-1304,,Si,2,
7519,41096,2539,Bogotaaa,Bogta,Envio Facil,0.5,Rtrasado,2025-01-21,2025-02-17,EF-0222,4,,5,Automatizado
7520,54785,8309,Medeyin,Medeyin,En Vio Facil,-1,Rtrasado,2025-01-21,2025-02-02,EF-1215,2,,***,manual
7521,53344,7574,Cartagena,Bogta,Envío Facil,0.5,Entransito,2025-02-05,2025-01-01,EF-1995,2,NO,0,Manual
7522,83643,6907,Caly,Bogta,En Vio Facil,,PENDIETE,2025-01-07,2025-01-21,EF-1545,3,Si,1,Automatizado
7523,69546,578,Cartajena,Medeyin,Envío Facil,999,Entregado,2025-01-05,2025-01-27,EF-0703,5,Sí,3,Automatizado
7524,72091,3665,Bogta,Medellin,Envío Facil,pesado,Entransito,2024-12-28,2025-01-20,EF-0312,5,Sí,2,manual
7525,66603,6205,Barrankila,Cali,En Vio Facil,,Entransito,2025-01-20,2025-01-07,EF-0333,5,Sí,3,
7526,29412,2471,Cartajena,Barrankila,Envío Facil,4.5,En transito…,2025-01-29,2025-01-18,EF-1357,,No,***,Manual
7527,52658,9438,Caly,Caly,En Vio Facil,-1,En transito…,2025-01-04,2025-02-09,EF-0199,1,NO,***,
7528,50549,1207,Barranquilla,Medellin?,Envio Facil,pesado,Entregado,2025-01-21,2025-01-18,EF-1408,,,2,manual
7529,12549,7000,Bogota,Medellín,Envio Facil,,En transito…,2024-12-30,2025-02-21,EF-1739,1,NO,1,Manual
7530,72216,309,Bogotaaa,Medellín,Envío Facíl,999,Entregado,2024-12-30,2025-01-09,EF-0511,1,Si,3,
7531,26739,2971,Medejin,Bogotaaa,Envio Fasil,-1,pendiente,2025-02-08,2025-01-20,EF-0128,1,Si,1,
7532,22209,4083,Medellin,Barranquilla,Envio Fasil,-1,PENDIETE,2024-12-23,2025-01-20,EF-1137,2,NO,5,Manual
7533,88968,2800,Calli,Barrankila,Envio Facil,999,En transito…,2025-02-03,2025-02-16,EF-1066,5,Si,3,manual
7534,16116,5718,Kartagena,Cartajena,Envío Facíl,,Entregado,2025-01-12,2024-12-27,EF-0513,,NO,3,Automatizado
7535,21045,3443,Kartagena,Cartajena,Envio Fasil,"7,8",Entransito,2025-01-06,2025-01-01,EF-1088,,NO,excelente,
7536,27327,1205,Bogotá,Medellín,En Vio Facil,4.5,Rtrasado,2024-12-23,2025-02-19,EF-1244,1,NO,3,manual
7537,36709,505,Bogota,Cali,En Vio Facil,4.5,En transito…,2025-01-05,2025-02-01,EF-0584,5,Sí,3,
7538,44617,5901,Bogotaaa,Cartagena,Envío Facil,999,Entransito,2024-12-27,2025-02-07,EF-1551,2,,,manual
7539,61139,1158,Medeyin,Medejin,Envio Fasil,0.5,En transito…,2025-01-13,2025-01-29,EF-0837,1,Si,1,Automatizado
7540,27905,9345,Bogotá,Calli,En Vio Facil,"7,8",pendiente,2025-01-18,2025-01-21,EF-0406,3,,,Manual
7541,65148,5470,Bogta,Medellin?,Envio Fasil,999,pendiente,2025-02-02,2025-02-21,EF-1428,4,,4,Manual
7542,73603,7795,Medellin?,Cali,Envío Facil,pesado,Entransito,2025-01-07,2025-01-04,EF-0964,1,NO,0,manual
7543,99095,3738,Barranquilla,Barrankilla,Envio Facil,-1,En transito…,2025-01-26,2025-01-01,EF-0506,1,,3,manual
7544,43919,7220,Barrankila,Medellin?,Envío Facíl,0.5,Rtrasado,2025-01-09,2025-01-15,EF-1837,3,NO,excelente,Automatizado
7545,84521,1830,Calli,Bogotaaa,Envío Facil,4.5,PENDIETE,2024-12-26,2025-01-19,EF-1113,,Si,4,manual
7546,93905,2803,Cali,Barrankila,Envío Facil,,PENDIETE,2025-01-13,2025-01-19,EF-1616,2,No,5,manual
7547,84400,8458,Bogta,Medellin,Envío Facil,"7,8",Entregado,2025-02-03,2025-02-20,EF-0168,4,,excelente,Manual
7548,89150,9226,Medeyin,Cartagena,Envío Facíl,4.5,Rtrasado,2025-01-09,2025-02-01,EF-0430,,,4,manual
7549,59446,405,Cali,Medellín,En Vio Facil,4.5,Entregadoo,2024-12-22,2025-01-11,EF-1627,2,,5,
7550,53428,9924,Caly,Bogotá,Envio Fasil,"7,8",PENDIETE,2025-01-17,2025-01-06,EF-0575,,NO,1,Manual
7551,48894,5891,Medejin,Barranquilla,Envio Facil,4.5,Entregado,2025-02-02,2025-01-12,EF-1885,3,Sí,2,manual
7552,82149,6341,Kartagena,Bogotá,Envio Facil,0.5,pendiente,2025-01-15,2025-01-14,EF-1932,1,NO,1,
7553,7447,3345,Medellin,Medeyin,Envío Facíl,999,PENDIETE,2024-12-27,2025-01-26,EF-1716,,NO,4,Automatizado
7554,6499,3320,Medejin,Medellin,Envio Facil,"7,8",Entregadoo,2025-01-26,2025-02-15,EF-1799,4,NO,3,manual
7555,40041,6928,Cartajena,Bogta,Envío Facíl,4.5,pendiente,2025-01-07,2025-01-11,EF-0216,2,Si,,manual
7556,32315,9099,Calli,Bogotá,Envío Facíl,4.5,pendiente,2025-01-02,2024-12-24,EF-1335,1,Si,***,Automatizado
7557,2299,6230,Cali,Barrankilla,Envio Fasil,"7,8",En transito…,2025-01-15,2025-02-16,EF-1413,5,No,***,
7558,5994,378,Barrankila,Medejin,Envio Fasil,,Rtrasado,2024-12-31,2025-02-02,EF-1583,,,5,
7559,96414,5367,Medellin?,Caly,Envío Facíl,pesado,Rtrasado,2025-02-05,2025-01-06,EF-0490,3,No,0,
7560,82163,312,Kartagena,Kartagena,Envio Fasil,"7,8",Entransito,2025-01-29,2025-01-07,EF-0865,2,Sí,3,
7561,8489,9148,Cali,Cartagena,En Vio Facil,,PENDIETE,2025-01-14,2025-02-11,EF-1190,5,Si,excelente,Automatizado
7562,92647,9288,Medellin,Medellin?,Envío Facil,-1,Entregadoo,2025-01-01,2025-01-08,EF-0872,,NO,2,
7563,33355,8550,Cartagena,Medellin?,Envio Facil,4.5,Rtrasado,2025-01-14,2025-02-19,EF-1835,2,Si,4,Automatizado
7564,74805,9177,Caly,Cartajena,Envio Facil,0.5,Entregado,2024-12-24,2025-02-15,EF-1734,2,Si,2,
7565,69367,2003,Medellin,Bogotá,Envio Facil,-1,pendiente,2025-01-30,2025-02-02,EF-0136,5,Sí,5,Automatizado
7566,78355,2498,Bogota,Medejin,Envio Facil,999,Entregado,2025-01-10,2025-01-08,EF-1878,3,Sí,excelente,
7567,91349,1742,Bogotá,Barrankilla,En Vio Facil,4.5,pendiente,2025-01-13,2025-01-14,EF-0690,3,,4,Automatizado
7568,88173,7459,Medellin,Bogotá,En Vio Facil,4.5,Entregado,2024-12-26,2025-01-26,EF-0886,5,Si,***,manual
7569,2996,2354,Barrankila,Kartagena,Envío Facil,-1,pendiente,2025-01-26,2025-01-07,EF-0590,3,Sí,***,
7570,45387,8966,Bogota,Cartagena,Envío Facíl,,Rtrasado,2025-01-03,2025-02-16,EF-1929,4,No,1,
7571,4089,1581,Calli,Cartajena,Envio Fasil,"7,8",Entregado,2025-01-26,2025-01-01,EF-1165,4,Si,6,Automatizado
7572,99827,6102,Cartajena,Medellin?,Envío Facil,pesado,PENDIETE,2024-12-27,2025-01-21,EF-0818,1,NO,excelente,manual
7573,21659,1422,Bogta,Kartagena,Envio Facil,pesado,PENDIETE,2024-12-23,2025-01-15,EF-1120,5,,,manual
7574,46178,1701,Medeyin,Cartajena,Envio Fasil,"7,8",Entregadoo,2025-01-19,2025-01-15,EF-0846,4,Si,6,Automatizado
7575,96965,9250,Bogotaaa,Barrankilla,Envío Facil,999,Entregadoo,2024-12-26,2025-02-05,EF-0163,2,,4,Manual
7576,82268,3774,Barranquilla,Cali,Envio Facil,"7,8",En transito…,2025-01-05,2025-01-31,EF-0025,,,,
7577,86042,3929,Medeyin,Bogotaaa,Envío Facil,0.5,Entransito,2024-12-29,2025-02-09,EF-0445,3,Sí,excelente,
7578,71726,7940,Bogta,Cartajena,Envio Facil,"7,8",Entregadoo,2025-01-24,2025-01-30,EF-0031,,Sí,,manual
7579,71111,3391,Cartagena,Calli,Envio Facil,999,Entregado,2025-01-27,2025-02-23,EF-1783,4,Si,6,
7580,35565,9988,Medejin,Cartagena,En Vio Facil,0.5,pendiente,2025-01-16,2025-02-19,EF-0561,4,,,Manual
7581,90242,7676,Medellín,Bogotaaa,Envio Facil,"7,8",Entransito,2024-12-30,2025-01-24,EF-0683,,No,6,Automatizado
7582,23884,1761,Kartagena,Medellin?,Envío Facil,999,Entregadoo,2024-12-29,2025-01-11,EF-0301,5,Sí,0,Automatizado
7583,18199,2722,Cartagena,Medejin,Envio Fasil,999,Rtrasado,2025-01-04,2025-01-29,EF-0628,,Sí,0,Automatizado
7584,61038,2591,Cartajena,Cartajena,En Vio Facil,0.5,PENDIETE,2025-02-07,2025-02-12,EF-0212,2,Sí,***,
7585,58786,2875,Cartagena,Cartajena,Envio Fasil,"7,8",PENDIETE,2025-01-15,2025-01-26,EF-1514,,Sí,6,manual
7586,50294,2383,Barrankila,Cartagena,Envío Facíl,"7,8",Rtrasado,2025-01-24,2025-02-02,EF-1381,4,,2,Manual
7587,79015,8668,Bogotá,Medellín,Envio Fasil,pesado,PENDIETE,2024-12-24,2025-01-18,EF-1031,2,No,5,manual
7588,35178,8266,Bogotaaa,Kartagena,Envío Facíl,4.5,Entregado,2025-01-22,2025-01-01,EF-1525,3,Sí,***,Automatizado
7589,13665,2278,Medellin,Bogta,Envío Facíl,4.5,En transito…,2025-01-26,2025-01-10,EF-1226,3,No,***,Manual
7590,1534,4542,Medellín,Barrankila,En Vio Facil,0.5,Rtrasado,2025-02-06,2025-01-29,EF-0646,3,,***,
7591,92828,1320,Barrankila,Bogotaaa,Envio Fasil,,En transito…,2024-12-26,2025-01-19,EF-1241,,NO,3,Manual
7592,37132,5619,Kartagena,Cartagena,Envio Facil,-1,Entregado,2025-01-05,2025-02-22,EF-1842,,NO,0,
